post_id,plataforma,total_comentarios,pct_positivo,pct_negativo,pct_neutral,score_sentimiento
7538893114027543864,tiktok,11,0.0,0.0,100.0,0.0
7539168472228482311,tiktok,6,0.0,0.0,100.0,0.0
7539587591864093970,tiktok,3,0.0,0.0,100.0,0.0
7539973902093618437,tiktok,42,7.1,0.0,92.9,0.071
7540044397363170565,tiktok,3,0.0,0.0,100.0,0.0
7540340741340482822,tiktok,45,2.2,0.0,97.8,0.022
7540757000574045446,tiktok,13,15.4,0.0,84.6,0.154
7541515751425854725,tiktok,3,0.0,0.0,100.0,0.0
7542965272580345144,tiktok,8,12.5,0.0,87.5,0.125
7543697419108764933,tiktok,6,0.0,0.0,100.0,0.0
7545139333267787013,tiktok,4,0.0,0.0,100.0,0.0
7545537603190246662,tiktok,8,0.0,0.0,100.0,0.0
7545691947424386360,tiktok,3,0.0,0.0,100.0,0.0
7546357895462505784,tiktok,3,0.0,0.0,100.0,0.0
7547776789708344596,tiktok,6,33.3,0.0,66.7,0.333
7547825959500516626,tiktok,6,16.7,0.0,83.3,0.167
7548145381503290629,tiktok,3,0.0,0.0,100.0,0.0
7548146682685377797,tiktok,8,0.0,0.0,100.0,0.0
7548558899469765893,tiktok,9,0.0,11.1,88.9,-0.111
7549230626654719252,tiktok,3,0.0,0.0,100.0,0.0
7550351809647283477,tiktok,6,16.7,0.0,83.3,0.167
7550363454134127892,tiktok,4,0.0,0.0,100.0,0.0
7550365582118374661,tiktok,3,0.0,0.0,100.0,0.0
7550435119392132408,tiktok,5,20.0,0.0,80.0,0.2
7550761931993255186,tiktok,4,0.0,0.0,100.0,0.0
7552948724574604600,tiktok,12,0.0,0.0,100.0,0.0
7553705289690762552,tiktok,7,0.0,0.0,100.0,0.0
7554090256761490709,tiktok,19,5.3,0.0,94.7,0.053
7554163784231734536,tiktok,6,0.0,0.0,100.0,0.0
7554179578021858571,tiktok,4,0.0,0.0,100.0,0.0
7554471415873899784,tiktok,3,0.0,33.3,66.7,-0.333
7554482923651599628,tiktok,4,0.0,25.0,75.0,-0.25
7554534666691300629,tiktok,5,20.0,0.0,80.0,0.2
7554563125509426453,tiktok,9,11.1,0.0,88.9,0.111
7555159447425895736,tiktok,10,0.0,0.0,100.0,0.0
7555604854132002056,tiktok,17,5.9,0.0,94.1,0.059
7556001024608128276,tiktok,5,0.0,0.0,100.0,0.0
7556075004622949653,tiktok,3,0.0,0.0,100.0,0.0
7556656266639084821,tiktok,4,25.0,0.0,75.0,0.25
7556726242360216852,tiktok,3,0.0,0.0,100.0,0.0
7556796971814538517,tiktok,11,0.0,0.0,100.0,0.0
7556812255283842360,tiktok,7,0.0,0.0,100.0,0.0
7557021367749627156,tiktok,5,0.0,0.0,100.0,0.0
7557072032161074452,tiktok,13,0.0,0.0,100.0,0.0
7557086291976932664,tiktok,4,0.0,0.0,100.0,0.0
7557166299474890004,tiktok,5,0.0,0.0,100.0,0.0
7557492782965853458,tiktok,42,2.4,9.5,88.1,-0.071
7558124166000512276,tiktok,7,0.0,0.0,100.0,0.0
7558146471510478136,tiktok,4,0.0,0.0,100.0,0.0
7558535037432384780,tiktok,5,0.0,0.0,100.0,0.0
7558935568780971265,tiktok,5,0.0,0.0,100.0,0.0
7558959940816178488,tiktok,9,22.2,0.0,77.8,0.222
7559697515776412949,tiktok,8,12.5,0.0,87.5,0.125
7561095549638790421,tiktok,7,0.0,0.0,100.0,0.0
